Country,Year,Ratio,Continent
Lesotho,1972,0.338189989,Africa
Lesotho,1973,0.456470013,Africa
Lesotho,1974,0.539009988,Africa
Lesotho,1975,0.494520009,Africa
Lesotho,1976,0.642530024,Africa
Lesotho,1977,0.837960005,Africa
Lesotho,1978,0.920009971,Africa
Lesotho,1979,1.045830011,Africa
Lesotho,1980,0.956160009,Africa
Lesotho,1981,1.029530048,Africa
Lesotho,1982,1.073390007,Africa
Lesotho,1983,1.080819964,Africa
Lesotho,1984,1.015429974,Africa
Lesotho,1985,1.279989958,Africa
Lesotho,1986,1.316310048,Africa
Lesotho,1987,1.531579971,Africa
Lesotho,1988,1.624680042,Africa
Lesotho,1989,1.573549986,Africa
Lesotho,1990,1.303509951,Africa
Lesotho,1991,1.326179981,Africa
Lesotho,1992,2.266479969,Africa
Lesotho,1993,2.382359982,Africa
Lesotho,1994,2.527879953,Africa
Lesotho,1995,2.474750042,Africa
Lesotho,1996,2.550410032,Africa
Lesotho,1999,2.140899897,Africa
Lesotho,2000,2.314429998,Africa
Lesotho,2001,2.516269922,Africa
Lesotho,2002,2.47954011,Africa
Lesotho,2003,2.957540035,Africa
Lesotho,2005,3.673389912,Africa
Lesotho,2006,3.881299973,Africa
Lesotho,2012,10.82299995,Africa
Lesotho,2013,10.14830971,Africa
Lesotho,2014,9.842200279,Africa
Liberia,1970,0.929390013,Africa
Liberia,1971,0.96991998,Africa
Liberia,1972,1.083909988,Africa
Liberia,1973,1.284700036,Africa
Liberia,1975,1.685719967,Africa
Liberia,1978,1.726189971,Africa
Liberia,1979,2.355890036,Africa
Liberia,1987,2.631850004,Africa
Liberia,1999,8.307339668,Africa
Liberia,2000,19.40065002,Africa
Liberia,2010,9.298879623,Africa
Liberia,2012,11.63856983,Africa
Libya,1971,3.084140062,Africa
Libya,1972,3.521650076,Africa
Libya,1973,4.36785984,Africa
Libya,1974,4.861430168,Africa
Libya,1975,5.828430176,Africa
Libya,1976,6.281050205,Africa
Libya,1977,6.157239914,Africa
Libya,1978,6.652120113,Africa
Libya,1979,6.430799961,Africa
Libya,1980,6.207419872,Africa
Libya,1981,7.538410187,Africa
Libya,1982,8.320929527,Africa
Libya,1983,9.039070129,Africa
Libya,1985,9.513170242,Africa
Libya,1990,11.40909958,Africa
Libya,1992,15.17508984,Africa
Libya,1999,52.59170151,Africa
Libya,2000,48.83058167,Africa
Libya,2001,54.18032837,Africa
Libya,2002,59.21342087,Africa
Libya,2003,61.13713074,Africa
Liechtenstein,2003,20.70587921,Europe
Liechtenstein,2004,24.60684967,Europe
Liechtenstein,2006,29.81715965,Europe
Liechtenstein,2007,31.62594032,Europe
Liechtenstein,2008,36.7309494,Europe
Liechtenstein,2009,34.4449501,Europe
Liechtenstein,2010,36.01831055,Europe
Liechtenstein,2011,43.67509842,Europe
Liechtenstein,2012,42.49668121,Europe
Liechtenstein,2014,37.4887085,Europe
Liechtenstein,2015,33.54204178,Europe
Lithuania,1981,24.44688988,Europe
Lithuania,1986,31.5613308,Europe
Lithuania,1989,32.41305161,Europe
Lithuania,1990,33.24676895,Europe
Lithuania,1991,32.09423065,Europe
Lithuania,1992,28.66377068,Europe
Lithuania,1993,26.28936005,Europe
Lithuania,1994,25.81804085,Europe
Lithuania,1995,26.26696014,Europe
Lithuania,1996,28.46867943,Europe
Lithuania,1997,32.55897903,Europe
Lithuania,1998,38.66191101,Europe
Lithuania,1999,43.9749794,Europe
Lithuania,2000,50.2636795,Europe
Lithuania,2001,55.75962067,Europe
Lithuania,2002,61.15764999,Europe
Lithuania,2003,68.86624908,Europe
Lithuania,2004,75.03121948,Europe
Lithuania,2005,80.37058258,Europe
Lithuania,2006,81.86495972,Europe
Lithuania,2007,82.56832886,Europe
Lithuania,2008,85.1227417,Europe
Lithuania,2009,88.46351624,Europe
Lithuania,2010,85.66220856,Europe
Lithuania,2011,80.76493073,Europe
Lithuania,2012,77.23181915,Europe
Lithuania,2013,71.96970367,Europe
Lithuania,2014,68.53141022,Europe
Low and middle-income countries,1970,5.962550163,
Low and middle-income countries,1971,5.972990036,
Low and middle-income countries,1972,6.046090126,
Low and middle-income countries,1973,6.173600197,
Low and middle-income countries,1974,6.420320034,
Low and middle-income countries,1975,6.704889774,
Low and middle-income countries,1976,6.888860226,
Low and middle-income countries,1977,7.013400078,
Low and middle-income countries,1978,7.212560177,
Low and middle-income countries,1979,7.465640068,
Low and middle-income countries,1980,7.608089924,
Low and middle-income countries,1981,7.858039856,
Low and middle-income countries,1982,7.981239796,
Low and middle-income countries,1983,8.167779922,
Low and middle-income countries,1984,8.583499908,
Low and middle-income countries,1985,8.714320183,
Low and middle-income countries,1986,8.631239891,
Low and middle-income countries,1987,8.703929901,
Low and middle-income countries,1988,8.481129646,
Low and middle-income countries,1989,8.515999794,
Low and middle-income countries,1990,8.560040474,
Low and middle-income countries,1991,8.601849556,
Low and middle-income countries,1992,8.56746006,
Low and middle-income countries,1993,8.607460022,
Low and middle-income countries,1994,8.939049721,
Low and middle-income countries,1995,9.480879784,
Low and middle-income countries,1996,9.958040237,
Low and middle-income countries,1997,10.75228977,
Low and middle-income countries,1998,11.38654041,
Low and middle-income countries,1999,12.35498047,
Low and middle-income countries,2000,13.21154022,
Low and middle-income countries,2001,14.26605034,
Low and middle-income countries,2002,15.45641041,
Low and middle-income countries,2003,16.60359955,
Low and middle-income countries,2004,17.4966507,
Low and middle-income countries,2005,18.25938034,
Low and middle-income countries,2006,19.17749023,
Low and middle-income countries,2007,20.17795944,
Low and middle-income countries,2008,21.29775047,
Low and middle-income countries,2009,22.30507088,
Low and middle-income countries,2010,23.5003891,
Low and middle-income countries,2011,25.15304947,
Low and middle-income countries,2012,26.39241982,
Low and middle-income countries,2013,27.16613007,
Low and middle-income countries,2014,29.04080009,
Low-income countries,1970,2.331820011,
Low-income countries,1971,2.190690041,
Low-income countries,1972,2.227989912,
Low-income countries,1973,2.396729946,
Low-income countries,1974,2.708120108,
Low-income countries,1975,3.048039913,
Low-income countries,1976,3.295130014,
Low-income countries,1977,3.464849949,
Low-income countries,1978,3.602780104,
Low-income countries,1979,3.565020084,
Low-income countries,1980,3.466239929,
Low-income countries,1981,3.404949903,
Low-income countries,1982,3.436269999,
Low-income countries,1983,3.460000038,
Low-income countries,1984,3.637619972,
Low-income countries,1985,3.805259943,
Low-income countries,1986,4.065159798,
Low-income countries,1987,4.15515995,
Low-income countries,1988,4.276579857,
Low-income countries,1989,4.3583498,
Low-income countries,1990,4.267960072,
Low-income countries,1991,4.255259991,
Low-income countries,1992,4.12322998,
Low-income countries,1993,3.946949959,
Low-income countries,1994,3.6833601,
Low-income countries,1995,3.440459967,
Low-income countries,1996,3.273910046,
Low-income countries,1997,3.162240028,
Low-income countries,1998,3.101069927,
Low-income countries,1999,3.067100048,
Low-income countries,2000,3.316620111,
Low-income countries,2001,3.51718998,
Low-income countries,2002,3.747720003,
Low-income countries,2003,3.993489981,
Low-income countries,2004,4.202640057,
Low-income countries,2005,4.448989868,
Low-income countries,2006,4.685309887,
Low-income countries,2007,5.009560108,
Low-income countries,2008,5.401989937,
Low-income countries,2009,5.966650009,
Low-income countries,2010,6.663229942,
Low-income countries,2011,7.039490223,
Low-income countries,2012,7.341609955,
Low-income countries,2013,7.4446702,
Low-income countries,2014,7.603419781,
Low-income countries,2015,7.626870155,
Lower-middle-income countries,1970,5.959529877,
Lower-middle-income countries,1971,6.006780148,
Lower-middle-income countries,1972,6.062689781,
Lower-middle-income countries,1973,6.091919899,
Lower-middle-income countries,1974,6.128089905,
Lower-middle-income countries,1975,6.080470085,
Lower-middle-income countries,1976,6.105760098,
Lower-middle-income countries,1977,6.127699852,
Lower-middle-income countries,1978,6.346310139,
Lower-middle-income countries,1979,6.516210079,
Lower-middle-income countries,1980,6.659369946,
Lower-middle-income countries,1981,6.946609974,
Lower-middle-income countries,1982,6.913239956,
Lower-middle-income countries,1983,7.303070068,
Lower-middle-income countries,1984,7.689919949,
Lower-middle-income countries,1985,7.699669838,
Lower-middle-income countries,1986,7.654900074,
Lower-middle-income countries,1987,7.882649899,
Lower-middle-income countries,1988,7.486869812,
Lower-middle-income countries,1989,7.662010193,
Lower-middle-income countries,1990,7.767149925,
Lower-middle-income countries,1991,7.772250175,
Lower-middle-income countries,1992,7.74958992,
Lower-middle-income countries,1993,7.778009892,
Lower-middle-income countries,1994,7.895040035,
Lower-middle-income countries,1995,8.092000008,
Lower-middle-income countries,1996,8.649749756,
Lower-middle-income countries,1997,9.194930077,
Lower-middle-income countries,1998,9.883259773,
Lower-middle-income countries,1999,10.74561024,
Lower-middle-income countries,2000,11.3227396,
Lower-middle-income countries,2001,11.59937,
Lower-middle-income countries,2002,12.05426025,
Lower-middle-income countries,2003,12.39918041,
Lower-middle-income countries,2004,12.86546993,
Lower-middle-income countries,2005,13.1683197,
Lower-middle-income countries,2006,13.76175976,
Lower-middle-income countries,2007,14.80247974,
Lower-middle-income countries,2008,16.11515999,
Lower-middle-income countries,2009,17.02074051,
Lower-middle-income countries,2010,18.20693016,
Lower-middle-income countries,2011,20.71870995,
Lower-middle-income countries,2012,21.88570023,
Lower-middle-income countries,2013,21.98685074,
Lower-middle-income countries,2014,23.07781029,
Lower-middle-income countries,2015,23.12346077,
Luxembourg,1971,1.586820006,Europe
Luxembourg,1972,1.535750031,Europe
Luxembourg,1973,1.955090046,Europe
Luxembourg,1974,1.780509949,Europe
Luxembourg,1975,1.967949986,Europe
Luxembourg,1976,1.777369976,Europe
Luxembourg,1977,1.611799955,Europe
Luxembourg,1978,1.074499965,Europe
Luxembourg,1979,1.418290019,Europe
Luxembourg,1980,1.438150048,Europe
Luxembourg,1981,2.581089973,Europe
Luxembourg,1982,2.399179935,Europe
Luxembourg,1983,3.215770006,Europe
Luxembourg,1984,3.346970081,Europe
Luxembourg,1985,2.874880075,Europe
Luxembourg,1986,2.602610111,Europe
Luxembourg,1987,2.438940048,Europe
Luxembourg,1991,4.789669991,Europe
Luxembourg,1992,5.22066021,Europe
Luxembourg,1993,4.884409904,Europe
Luxembourg,1994,7.038400173,Europe
Luxembourg,1995,7.380899906,Europe
Luxembourg,1996,8.092280388,Europe
Luxembourg,1997,8.514929771,Europe
Luxembourg,1998,8.993149757,Europe
Luxembourg,1999,10.05673981,Europe
Luxembourg,2000,9.814339638,Europe
Luxembourg,2001,10.21576977,Europe
Luxembourg,2002,11.85052013,Europe
Luxembourg,2003,12.18566036,Europe
Luxembourg,2006,10.33119965,Europe
Luxembourg,2008,10.61108017,Europe
Luxembourg,2010,18.2751503,Europe
Luxembourg,2012,19.40740967,Europe
Macao,1988,25.24797058,Asia
Macao,1989,26.17765999,Asia
Macao,1990,29.45554924,Asia
Macao,1991,25.42198944,Asia
Macao,1992,26.30739021,Asia
Macao,1993,26.58987045,Asia
Macao,1994,24.43935966,Asia
Macao,1997,28.99702072,Asia
Macao,1999,27.3698101,Asia
Macao,2000,26.15346909,Asia
Macao,2001,46.33209991,Asia
Macao,2002,62.34413147,Asia
Macao,2003,75.88896179,Asia
Macao,2004,69.01683044,Asia
Macao,2005,63.5963707,Asia
Macao,2006,62.41725922,Asia
Macao,2007,58.74042892,Asia
Macao,2008,58.08509064,Asia
Macao,2009,62.3012886,Asia
Macao,2010,61.78807068,Asia
Macao,2011,63.98516083,Asia
Macao,2012,56.03068924,Asia
Macao,2013,62.59521103,Asia
Macao,2014,69.35510254,Asia
Macao,2015,75.59884644,Asia
Madagascar,1971,1.101770043,Africa
Madagascar,1972,1.206470013,Africa
Madagascar,1973,1.36740005,Africa
Madagascar,1975,1.42166996,Africa
Madagascar,1976,1.221770048,Africa
Madagascar,1977,1.599889994,Africa
Madagascar,1978,1.879480004,Africa
Madagascar,1979,2.101089954,Africa
Madagascar,1980,2.873440027,Africa
Madagascar,1981,2.756920099,Africa
Madagascar,1982,3.558089972,Africa
Madagascar,1983,3.756449938,Africa
Madagascar,1984,3.820070028,Africa
Madagascar,1985,4.094530106,Africa
Madagascar,1986,4.032000065,Africa
Madagascar,1987,3.582299948,Africa
Madagascar,1988,3.591860056,Africa
Madagascar,1989,3.546139956,Africa
Madagascar,1990,3.438679934,Africa
Madagascar,1991,3.204080105,Africa
Madagascar,1993,3.570739985,Africa
Madagascar,1994,2.899080038,Africa
Madagascar,1995,2.332910061,Africa
Madagascar,1996,2.159600019,Africa
Madagascar,1997,1.934669971,Africa
Madagascar,1998,2.168580055,Africa
Madagascar,1999,2.128089905,Africa
Madagascar,2000,2.185129881,Africa
Madagascar,2001,2.08039999,Africa
Madagascar,2002,2.156359911,Africa
Madagascar,2003,2.369689941,Africa
Madagascar,2004,2.747260094,Africa
Madagascar,2005,2.829390049,Africa
Madagascar,2006,2.989389896,Africa
Madagascar,2007,3.337879896,Africa
Madagascar,2008,3.243279934,Africa
Madagascar,2009,3.438299894,Africa
Madagascar,2010,3.60552001,Africa
Madagascar,2011,4.005690098,Africa
Madagascar,2012,4.085680008,Africa
Madagascar,2013,4.245790005,Africa
Madagascar,2014,4.775559902,Africa
Malawi,1973,0.433349997,Africa
Malawi,1974,0.449180007,Africa
Malawi,1975,0.458759993,Africa
Malawi,1976,0.403939992,Africa
Malawi,1977,0.413320005,Africa
Malawi,1978,0.385419995,Africa
Malawi,1979,0.416090012,Africa
Malawi,1980,0.46566999,Africa
Malawi,1981,0.460880011,Africa
Malawi,1982,0.463539988,Africa
Malawi,1983,0.456160009,Africa
Malawi,1984,0.460489988,Africa
Malawi,1985,0.465609998,Africa
Malawi,1986,0.457269996,Africa
Malawi,1987,0.462269992,Africa
Malawi,1988,0.441709995,Africa
Malawi,1989,0.45460999,Africa
Malawi,1990,0.531729996,Africa
Malawi,1991,0.541689992,Africa
Malawi,1992,0.543240011,Africa
Malawi,1993,0.547630012,Africa
Malawi,1994,0.574230015,Africa
Malawi,1995,0.569000006,Africa
Malawi,1996,0.580160022,Africa
Malawi,1999,0.304580003,Africa
Malawi,2000,0.333119988,Africa
Malawi,2001,0.373840004,Africa
Malawi,2002,0.402090013,Africa
Malawi,2003,0.411639988,Africa
Malawi,2004,0.484719992,Africa
Malawi,2005,0.469570011,Africa
Malawi,2006,0.488779992,Africa
Malawi,2007,0.482129991,Africa
Malawi,2010,0.692569971,Africa
Malawi,2011,0.797730029,Africa
Malaysia,1979,3.876980066,Asia
Malaysia,1980,4.049980164,Asia
Malaysia,1982,4.344309807,Asia
Malaysia,1983,4.285960197,Asia
Malaysia,1984,4.741079807,Asia
Malaysia,1985,5.596720219,Asia
Malaysia,1986,6.532690048,Asia
Malaysia,1987,7.135970116,Asia
Malaysia,1988,7.215149879,Asia
Malaysia,1989,6.522089958,Asia
Malaysia,1990,7.189730167,Asia
Malaysia,1991,7.981659889,Asia
Malaysia,1992,9.076700211,Asia
Malaysia,1993,9.396499634,Asia
Malaysia,1994,10.33798981,Asia
Malaysia,1995,11.14906025,Asia
Malaysia,1998,21.7990303,Asia
Malaysia,1999,22.74404907,Asia
Malaysia,2000,25.74225998,Asia
Malaysia,2001,25.04660988,Asia
Malaysia,2002,27.40694046,Asia
Malaysia,2003,30.52710915,Asia
Malaysia,2004,29.96435928,Asia
Malaysia,2005,27.91555977,Asia
Malaysia,2006,28.59373093,Asia
Malaysia,2007,30.27387047,Asia
Malaysia,2008,33.75352097,Asia
Malaysia,2009,35.7567215,Asia
Malaysia,2010,37.13459015,Asia
Malaysia,2011,35.39751816,Asia
Malaysia,2012,35.87376022,Asia
Malaysia,2013,36.40010071,Asia
Malaysia,2014,27.60483932,Asia
Malaysia,2015,26.07408905,Asia
Maldives,2003,0.208169997,Asia
Maldives,2007,10.9584198,Asia
Maldives,2008,12.74713039,Asia
Maldives,2014,16.22738075,Asia
Mali,1971,0.141519994,Africa
Mali,1974,0.325780004,Africa
Mali,1975,0.418610007,Africa
Mali,1976,0.491230011,Africa
Mali,1977,0.594460011,Africa
Mali,1978,0.697189987,Africa
Mali,1979,0.785929978,Africa
Mali,1980,0.855809987,Africa
Mali,1982,0.708490014,Africa
Mali,1983,0.898459971,Africa
Mali,1984,1.084759951,Africa
Mali,1985,1.101250052,Africa
Mali,1986,0.984799981,Africa
Mali,1987,0.799239993,Africa
Mali,1989,0.641629994,Africa
Mali,1990,0.657670021,Africa
Mali,1991,0.635839999,Africa
Mali,1992,0.80558002,Africa
Mali,1993,0.927649975,Africa
Mali,1995,0.941850007,Africa
Mali,1996,1.053830028,Africa
Mali,1997,1.456369996,Africa
Mali,1998,1.429730058,Africa
Mali,1999,1.868780017,Africa
Mali,2000,1.917440057,Africa
Mali,2001,2.055799961,Africa
Mali,2002,2.068969965,Africa
Mali,2008,5.315690041,Africa
Mali,2009,5.861680031,Africa
Mali,2010,6.044390202,Africa
Mali,2011,6.342350006,Africa
Mali,2012,6.874780178,Africa
Malta,1970,6.817780018,Europe
Malta,1971,7.244850159,Europe
Malta,1972,8.472960472,Europe
Malta,1973,8.246729851,Europe
Malta,1974,7.073309898,Europe
Malta,1975,8.35365963,Europe
Malta,1976,8.543930054,Europe
Malta,1977,8.995289803,Europe
Malta,1978,8.461230278,Europe
Malta,1979,5.870419979,Europe
Malta,1980,3.160290003,Europe
Malta,1981,3.409169912,Europe
Malta,1982,3.251980066,Europe
Malta,1983,3.497469902,Europe
Malta,1984,4.727719784,Europe
Malta,1985,5.172480106,Europe
Malta,1986,5.684539795,Europe
Malta,1987,5.780970097,Europe
Malta,1988,5.929359913,Europe
Malta,1989,6.976069927,Europe
Malta,1990,10.38504028,Europe
Malta,1991,12.6724596,Europe
Malta,1992,14.20011044,Europe
Malta,1993,17.8040905,Europe
Malta,1994,19.20965004,Europe
Malta,1995,20.97561073,Europe
Malta,1996,22.09560966,Europe
Malta,1997,21.9593792,Europe
Malta,1998,24.32184029,Europe
Malta,1999,23.39468002,Europe
Malta,2000,21.3517704,Europe
Malta,2001,25.16529083,Europe
Malta,2002,24.65608978,Europe
Malta,2003,30.45862007,Europe
Malta,2004,26.84890938,Europe
Malta,2005,32.28355026,Europe
Malta,2006,30.54224014,Europe
Malta,2007,33.41621017,Europe
Malta,2008,32.15753174,Europe
Malta,2009,35.17737961,Europe
Malta,2010,37.05223083,Europe
Malta,2011,39.77775955,Europe
Malta,2012,42.60675049,Europe
Malta,2013,44.21392822,Europe
Malta,2014,44.68619919,Europe
Malta,2015,47.42187119,Europe
Marshall Islands,2002,16.27614021,Oceania
Marshall Islands,2012,42.86175156,Oceania
Mauritania,1978,0.37274,Africa
Mauritania,1985,1.682209969,Africa
Mauritania,1986,2.620079994,Africa
Mauritania,1987,3.035860062,Africa
Mauritania,1988,2.974849939,Africa
Mauritania,1989,3.111210108,Africa
Mauritania,1990,3.025160074,Africa
Mauritania,1991,2.696490049,Africa
Mauritania,1992,2.869940042,Africa
Mauritania,1993,3.571990013,Africa
Mauritania,1994,3.546070099,Africa
Mauritania,1995,3.483629942,Africa
Mauritania,1996,3.689470053,Africa
Mauritania,1997,3.88380003,Africa
Mauritania,1998,3.774169922,Africa
Mauritania,1999,4.047699928,Africa
Mauritania,2001,3.38338995,Africa
Mauritania,2002,2.974679947,Africa
Mauritania,2003,3.16189003,Africa
Mauritania,2004,3.193049908,Africa
Mauritania,2005,2.926480055,Africa
Mauritania,2006,3.303679943,Africa
Mauritania,2007,3.748519897,Africa
Mauritania,2008,3.833960056,Africa
Mauritania,2009,3.908469915,Africa
Mauritania,2010,4.434130192,Africa
Mauritania,2011,4.809549809,Africa
Mauritania,2012,5.200950146,Africa
Mauritania,2013,5.465159893,Africa
Mauritania,2015,5.621729851,Africa
Mauritania,2016,5.343410015,Africa
Mauritius,1970,2.56517005,Africa
Mauritius,1971,1.706799984,Africa
Mauritius,1972,1.576810002,Africa
Mauritius,1973,1.609400034,Africa
Mauritius,1974,1.537660003,Africa
Mauritius,1975,1.254220009,Africa
Mauritius,1976,1.586930037,Africa
Mauritius,1977,1.657459974,Africa
Mauritius,1978,1.451470017,Africa
Mauritius,1979,1.224679947,Africa
Mauritius,1980,1.028450012,Africa
Mauritius,1981,0.890890002,Africa
Mauritius,1982,0.898829997,Africa
Mauritius,1983,0.66900003,Africa
Mauritius,1984,0.742829978,Africa
Mauritius,1985,1.065299988,Africa
Mauritius,1986,0.993600011,Africa
Mauritius,1987,1.406679988,Africa
Mauritius,1988,1.855599999,Africa
Mauritius,1989,1.900329947,Africa
Mauritius,1990,3.041169882,Africa
Mauritius,1991,3.538609982,Africa
Mauritius,1993,5.338429928,Africa
Mauritius,1994,4.980770111,Africa
Mauritius,1995,5.621409893,Africa
Mauritius,1996,6.572219849,Africa
Mauritius,1997,6.677010059,Africa
Mauritius,1999,9.969969749,Africa
Mauritius,2000,11.03147984,Africa
Mauritius,2001,17.10540962,Africa
Mauritius,2002,15.84506989,Africa
Mauritius,2003,16.5542202,Africa
Mauritius,2004,17.82250977,Africa
Mauritius,2005,21.35074043,Africa
Mauritius,2006,23.5989399,Africa
Mauritius,2007,24.64356041,Africa
Mauritius,2008,27.33684921,Africa
Mauritius,2009,32.19430923,Africa
Mauritius,2010,33.69181824,Africa
Mauritius,2011,35.23477936,Africa
Mauritius,2012,38.65996933,Africa
Mauritius,2013,39.72568893,Africa
Mauritius,2014,38.67412186,Africa
Mauritius,2015,36.66756821,Africa
Mexico,1971,5.29087019,North America
Mexico,1972,5.666349888,North America
Mexico,1974,7.467979908,North America
Mexico,1975,8.765950203,North America
Mexico,1976,9.562760353,North America
Mexico,1977,9.451620102,North America
Mexico,1978,10.60426044,North America
Mexico,1979,11.73567009,North America
Mexico,1980,13.10124016,North America
Mexico,1981,13.90394974,North America
Mexico,1982,14.51854992,North America
Mexico,1983,14.79609013,North America
Mexico,1984,15.28553963,North America
Mexico,1986,15.83228016,North America
Mexico,1987,15.57493973,North America
Mexico,1988,16.21463966,North America
Mexico,1989,15.6460104,North America
Mexico,1990,15.08749962,North America
Mexico,1991,14.37794018,North America
Mexico,1993,13.0941,North America
Mexico,1994,13.30091953,North America
Mexico,1995,13.69596958,North America
Mexico,1996,14.70038033,North America
Mexico,1997,15.56435966,North America
Mexico,1998,16.76330948,North America
Mexico,1999,17.86717033,North America
Mexico,2000,19.07382011,North America
Mexico,2001,19.86116982,North America
Mexico,2002,20.83576012,North America
Mexico,2003,21.7265892,North America
Mexico,2004,22.56221962,North America
Mexico,2005,23.12034035,North America
Mexico,2006,23.60796928,North America
Mexico,2007,24.14298058,North America
Mexico,2008,24.74860001,North America
Mexico,2009,25.19285965,North America
Mexico,2010,26.16643906,North America
Mexico,2011,27.03764915,North America
Mexico,2012,28.3074398,North America
Mexico,2013,29.20858002,North America
Mexico,2014,29.9409008,North America
Micronesia (country),1978,8.734760284,Oceania
Micronesia (country),1979,25.59362984,Oceania
Micronesia (country),1980,19.65975952,Oceania
Micronesia (country),1981,30.96277046,Oceania
Micronesia (country),1982,22.44640923,Oceania
Micronesia (country),1999,14.01521969,Oceania
Micronesia (country),2000,14.12185955,Oceania
Middle East and North Africa,1970,5.737420082,
Middle East and North Africa,1971,5.716589928,
Middle East and North Africa,1972,6.051189899,
Middle East and North Africa,1973,6.535950184,
Middle East and North Africa,1974,6.939109802,
Middle East and North Africa,1975,7.522019863,
Middle East and North Africa,1976,8.268349648,
Middle East and North Africa,1977,8.909700394,
Middle East and North Africa,1978,9.361650467,
Middle East and North Africa,1979,9.612360001,
Middle East and North Africa,1980,10.0909996,
Middle East and North Africa,1981,10.75045967,
Middle East and North Africa,1982,11.27449989,
Middle East and North Africa,1983,11.55817986,
Middle East and North Africa,1984,11.94153976,
Middle East and North Africa,1985,12.04998016,
Middle East and North Africa,1986,12.45234013,
Middle East and North Africa,1987,12.61445999,
Middle East and North Africa,1988,12.76935959,
Middle East and North Africa,1989,12.57355022,
Middle East and North Africa,1990,12.75615025,
Middle East and North Africa,1991,12.67282009,
Middle East and North Africa,1992,13.39657974,
Middle East and North Africa,1993,14.36987019,
Middle East and North Africa,1994,15.06468964,
Middle East and North Africa,1995,15.96195984,
Middle East and North Africa,1996,17.25193977,
Middle East and North Africa,1997,18.13297081,
Middle East and North Africa,1998,18.89994049,
Middle East and North Africa,1999,20.16320038,
Middle East and North Africa,2000,20.40632057,
Middle East and North Africa,2001,21.05662918,
Middle East and North Africa,2002,21.43094063,
Middle East and North Africa,2003,21.62174988,
Middle East and North Africa,2004,22.85627937,
Middle East and North Africa,2005,23.92790031,
Middle East and North Africa,2006,24.74607086,
Middle East and North Africa,2007,26.3468895,
Middle East and North Africa,2008,28.28256035,
Middle East and North Africa,2009,28.89500046,
Middle East and North Africa,2010,30.83208084,
Middle East and North Africa,2011,31.61013985,
Middle East and North Africa,2012,34.13447189,
Middle East and North Africa,2013,35.76062012,
Middle East and North Africa,2014,37.91613007,
Middle East and North Africa (excluding high-income countries),1970,5.65444994,
Middle East and North Africa (excluding high-income countries),1971,5.626009941,
Middle East and North Africa (excluding high-income countries),1972,5.949210167,
Middle East and North Africa (excluding high-income countries),1973,6.414710045,
Middle East and North Africa (excluding high-income countries),1974,6.82983017,
Middle East and North Africa (excluding high-income countries),1975,7.437960148,
Middle East and North Africa (excluding high-income countries),1976,8.177060127,
Middle East and North Africa (excluding high-income countries),1977,8.831069946,
Middle East and North Africa (excluding high-income countries),1978,9.282159805,
Middle East and North Africa (excluding high-income countries),1979,9.501270294,
Middle East and North Africa (excluding high-income countries),1980,10.00191975,
Middle East and North Africa (excluding high-income countries),1981,10.6770401,
Middle East and North Africa (excluding high-income countries),1982,11.18389988,
Middle East and North Africa (excluding high-income countries),1983,11.44680023,
Middle East and North Africa (excluding high-income countries),1984,11.85488987,
Middle East and North Africa (excluding high-income countries),1985,11.89682961,
Middle East and North Africa (excluding high-income countries),1986,12.28870964,
Middle East and North Africa (excluding high-income countries),1987,12.51410961,
Middle East and North Africa (excluding high-income countries),1988,12.7360096,
Middle East and North Africa (excluding high-income countries),1989,12.55681992,
Middle East and North Africa (excluding high-income countries),1990,12.71461964,
Middle East and North Africa (excluding high-income countries),1991,12.51657963,
Middle East and North Africa (excluding high-income countries),1992,13.22834015,
Middle East and North Africa (excluding high-income countries),1993,14.10515976,
Middle East and North Africa (excluding high-income countries),1994,14.77439022,
Middle East and North Africa (excluding high-income countries),1995,15.57170963,
Middle East and North Africa (excluding high-income countries),1996,16.87191963,
Middle East and North Africa (excluding high-income countries),1997,17.82863998,
Middle East and North Africa (excluding high-income countries),1998,18.61613083,
Middle East and North Africa (excluding high-income countries),1999,19.75098038,
Middle East and North Africa (excluding high-income countries),2000,19.90332985,
Middle East and North Africa (excluding high-income countries),2001,20.46820068,
Middle East and North Africa (excluding high-income countries),2002,20.81394005,
Middle East and North Africa (excluding high-income countries),2003,20.82085991,
Middle East and North Africa (excluding high-income countries),2004,22.09752083,
Middle East and North Africa (excluding high-income countries),2005,23.20158958,
Middle East and North Africa (excluding high-income countries),2006,24.07010078,
Middle East and North Africa (excluding high-income countries),2007,25.83962059,
Middle East and North Africa (excluding high-income countries),2008,28.07546043,
Middle East and North Africa (excluding high-income countries),2009,28.6706295,
Middle East and North Africa (excluding high-income countries),2010,30.42462921,
Middle East and North Africa (excluding high-income countries),2011,30.85403061,
Middle East and North Africa (excluding high-income countries),2012,33.10248947,
Middle East and North Africa (excluding high-income countries),2013,34.52679825,
Middle East and North Africa (excluding high-income countries),2014,36.42274857,
Middle-income countries,1970,6.219860077,
Middle-income countries,1971,6.233980179,
Middle-income countries,1972,6.305510044,
Middle-income countries,1973,6.430290222,
Middle-income countries,1974,6.67674017,
Middle-income countries,1975,6.964389801,
Middle-income countries,1976,7.149310112,
Middle-income countries,1977,7.274010181,
Middle-income countries,1978,7.479229927,
Middle-income countries,1979,7.75387001,
Middle-income countries,1980,7.911359787,
Middle-income countries,1981,8.18035984,
Middle-income countries,1982,8.307640076,
